YEAR,MONTH,GEO,VALUE
2004,12,"Windsor, Ontario",94
2004,12,"Windsor, Ontario",97
2004,12,"Windsor, Ontario",87.6
2004,12,"Greater Sudbury, Ontario",84.9
2004,12,"Greater Sudbury, Ontario",85
2004,12,"Greater Sudbury, Ontario",84.7
2004,12,Prairie Region,55.7
2004,12,Prairie Region,58.9
2004,12,Prairie Region,49.9
2004,12,Manitoba,54.2
2004,12,Manitoba,60.1
2004,12,Manitoba,40
2004,12,"Winnipeg, Manitoba",54.2
2004,12,"Winnipeg, Manitoba",60.1
2004,12,"Winnipeg, Manitoba",40
2004,12,Saskatchewan,50.2
2004,12,Saskatchewan,52.2
2004,12,Saskatchewan,44.9
2004,12,"Regina, Saskatchewan",46.3
2004,12,"Regina, Saskatchewan",48
2004,12,"Regina, Saskatchewan",41.5
2004,12,"Saskatoon, Saskatchewan",54
2004,12,"Saskatoon, Saskatchewan",56.5
2004,12,"Saskatoon, Saskatchewan",47.4
2004,12,Alberta,56.5
2004,12,Alberta,59.6
2004,12,Alberta,51.2
2004,12,"Calgary, Alberta",51.9
2004,12,"Calgary, Alberta",54.2
2004,12,"Calgary, Alberta",48.4
2004,12,"Edmonton, Alberta",62
2004,12,"Edmonton, Alberta",67
2004,12,"Edmonton, Alberta",52.8
2004,12,British Columbia,85
2004,12,British Columbia,85.4
2004,12,British Columbia,86.1
2004,12,"Vancouver, British Columbia",83
2004,12,"Vancouver, British Columbia",81.8
2004,12,"Vancouver, British Columbia",88
2004,12,"Victoria, British Columbia",104.8
2004,12,"Victoria, British Columbia",129.1
2004,12,"Victoria, British Columbia",75
2005,1,Canada,70.1
2005,1,Canada,69.1
2005,1,Canada,73
2005,1,Atlantic Region,72.4
2005,1,Atlantic Region,74.2
2005,1,Atlantic Region,66.6
2005,1,Newfoundland and Labrador,59.7
2005,1,Newfoundland and Labrador,61.7
2005,1,Newfoundland and Labrador,55.2
2005,1,"St. John's, Newfoundland and Labrador",59.7
2005,1,"St. John's, Newfoundland and Labrador",61.7
2005,1,"St. John's, Newfoundland and Labrador",55.2
2005,1,Prince Edward Island,91.7
2005,1,Prince Edward Island,94.3
2005,1,Prince Edward Island,80.6
2005,1,"Charlottetown, Prince Edward Island",91.7
2005,1,"Charlottetown, Prince Edward Island",94.3
2005,1,"Charlottetown, Prince Edward Island",80.6
2005,1,Nova Scotia,73.6
2005,1,Nova Scotia,73.2
2005,1,Nova Scotia,74.6
2005,1,"Halifax, Nova Scotia",73.6
2005,1,"Halifax, Nova Scotia",73.2
2005,1,"Halifax, Nova Scotia",74.6
2005,1,New Brunswick,86
2005,1,New Brunswick,87
2005,1,New Brunswick,83.4
2005,1,"Saint John, Fredericton, and Moncton, New Brunswick",86
2005,1,"Saint John, Fredericton, and Moncton, New Brunswick",87
2005,1,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
2005,1,Quebec,75.5
2005,1,Quebec,78.1
2005,1,Quebec,69.7
2005,1,"Québec, Quebec",73.1
2005,1,"Québec, Quebec",82.8
2005,1,"Québec, Quebec",54.2
2005,1,"Montréal, Quebec",75.9
2005,1,"Montréal, Quebec",77.1
2005,1,"Montréal, Quebec",73.9
2005,1,Ontario,70
2005,1,Ontario,64.9
2005,1,Ontario,82.3
2005,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.7
2005,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",80.7
2005,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",89.1
2005,1,"Toronto, Ontario",66.1
2005,1,"Toronto, Ontario",59.1
2005,1,"Toronto, Ontario",80.7
2005,1,"Hamilton, Ontario",74
2005,1,"Hamilton, Ontario",69.8
2005,1,"Hamilton, Ontario",83.1
2005,1,"St. Catharines-Niagara, Ontario",74.9
2005,1,"St. Catharines-Niagara, Ontario",73
2005,1,"St. Catharines-Niagara, Ontario",79.2
2005,1,"Kitchener-Cambridge-Waterloo, Ontario",77.9
2005,1,"Kitchener-Cambridge-Waterloo, Ontario",73.9
2005,1,"Kitchener-Cambridge-Waterloo, Ontario",90.5
2005,1,"London, Ontario",74.9
2005,1,"London, Ontario",70.3
2005,1,"London, Ontario",96.1
2005,1,"Windsor, Ontario",95.4
2005,1,"Windsor, Ontario",97.4
2005,1,"Windsor, Ontario",91
2005,1,"Greater Sudbury, Ontario",84.9
2005,1,"Greater Sudbury, Ontario",85
2005,1,"Greater Sudbury, Ontario",84.7
2005,1,Prairie Region,55.9
2005,1,Prairie Region,59.1
2005,1,Prairie Region,50
2005,1,Manitoba,55
2005,1,Manitoba,61.1
2005,1,Manitoba,40.5
2005,1,"Winnipeg, Manitoba",55
2005,1,"Winnipeg, Manitoba",61.1
2005,1,"Winnipeg, Manitoba",40.5
2005,1,Saskatchewan,50.2
2005,1,Saskatchewan,52.2
2005,1,Saskatchewan,44.9
2005,1,"Regina, Saskatchewan",46.3
2005,1,"Regina, Saskatchewan",48
2005,1,"Regina, Saskatchewan",41.5
2005,1,"Saskatoon, Saskatchewan",54
2005,1,"Saskatoon, Saskatchewan",56.5
2005,1,"Saskatoon, Saskatchewan",47.4
2005,1,Alberta,56.6
2005,1,Alberta,59.7
2005,1,Alberta,51.3
2005,1,"Calgary, Alberta",52
2005,1,"Calgary, Alberta",54.3
2005,1,"Calgary, Alberta",48.5
2005,1,"Edmonton, Alberta",62.1
2005,1,"Edmonton, Alberta",67
2005,1,"Edmonton, Alberta",52.8
2005,1,British Columbia,85
2005,1,British Columbia,85.3
2005,1,British Columbia,86.3
2005,1,"Vancouver, British Columbia",83
2005,1,"Vancouver, British Columbia",81.7
2005,1,"Vancouver, British Columbia",88
2005,1,"Victoria, British Columbia",105.4
2005,1,"Victoria, British Columbia",129.3
2005,1,"Victoria, British Columbia",76.1
2005,2,Canada,70.3
2005,2,Canada,69.3
2005,2,Canada,73.1
2005,2,Atlantic Region,72.7
2005,2,Atlantic Region,74.6
2005,2,Atlantic Region,66.6
2005,2,Newfoundland and Labrador,59.9
2005,2,Newfoundland and Labrador,62
2005,2,Newfoundland and Labrador,55.2
2005,2,"St. John's, Newfoundland and Labrador",59.9
2005,2,"St. John's, Newfoundland and Labrador",62
2005,2,"St. John's, Newfoundland and Labrador",55.2
2005,2,Prince Edward Island,92.7
2005,2,Prince Edward Island,95.6
2005,2,Prince Edward Island,80.6
2005,2,"Charlottetown, Prince Edward Island",92.7
2005,2,"Charlottetown, Prince Edward Island",95.6
2005,2,"Charlottetown, Prince Edward Island",80.6
2005,2,Nova Scotia,73.6
2005,2,Nova Scotia,73.2
2005,2,Nova Scotia,74.6
2005,2,"Halifax, Nova Scotia",73.6
2005,2,"Halifax, Nova Scotia",73.2
2005,2,"Halifax, Nova Scotia",74.6
2005,2,New Brunswick,86.8
2005,2,New Brunswick,88
2005,2,New Brunswick,83.4
2005,2,"Saint John, Fredericton, and Moncton, New Brunswick",86.8
2005,2,"Saint John, Fredericton, and Moncton, New Brunswick",88
2005,2,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
2005,2,Quebec,75.8
2005,2,Quebec,78.4
2005,2,Quebec,70
2005,2,"Québec, Quebec",73.5
2005,2,"Québec, Quebec",83.2
2005,2,"Québec, Quebec",54.4
2005,2,"Montréal, Quebec",76.2
2005,2,"Montréal, Quebec",77.4
2005,2,"Montréal, Quebec",74.2
2005,2,Ontario,70.2
2005,2,Ontario,65
2005,2,Ontario,82.5
2005,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.8
2005,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",80.9
2005,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",89.1
2005,2,"Toronto, Ontario",66.2
2005,2,"Toronto, Ontario",59.2
2005,2,"Toronto, Ontario",80.8
2005,2,"Hamilton, Ontario",74.3
2005,2,"Hamilton, Ontario",70.1
2005,2,"Hamilton, Ontario",83.1
2005,2,"St. Catharines-Niagara, Ontario",74.6
2005,2,"St. Catharines-Niagara, Ontario",72.5
2005,2,"St. Catharines-Niagara, Ontario",79.2
2005,2,"Kitchener-Cambridge-Waterloo, Ontario",78.2
2005,2,"Kitchener-Cambridge-Waterloo, Ontario",74.2
2005,2,"Kitchener-Cambridge-Waterloo, Ontario",90.5
2005,2,"London, Ontario",74.9
2005,2,"London, Ontario",70.5
2005,2,"London, Ontario",95.7
2005,2,"Windsor, Ontario",96.2
2005,2,"Windsor, Ontario",97.8
2005,2,"Windsor, Ontario",92.4
2005,2,"Greater Sudbury, Ontario",85
2005,2,"Greater Sudbury, Ontario",85.1
2005,2,"Greater Sudbury, Ontario",84.7
2005,2,Prairie Region,56.2
2005,2,Prairie Region,59.5
2005,2,Prairie Region,50.1
2005,2,Manitoba,55
2005,2,Manitoba,61.1
2005,2,Manitoba,40.5
2005,2,"Winnipeg, Manitoba",55
2005,2,"Winnipeg, Manitoba",61.1
2005,2,"Winnipeg, Manitoba",40.5
2005,2,Saskatchewan,50.7
2005,2,Saskatchewan,52.8
2005,2,Saskatchewan,45.4
2005,2,"Regina, Saskatchewan",47.5
2005,2,"Regina, Saskatchewan",49.3
2005,2,"Regina, Saskatchewan",42.8
2005,2,"Saskatoon, Saskatchewan",54
2005,2,"Saskatoon, Saskatchewan",56.5
2005,2,"Saskatoon, Saskatchewan",47.4
2005,2,Alberta,56.9
2005,2,Alberta,60.1
2005,2,Alberta,51.4
2005,2,"Calgary, Alberta",52.3
2005,2,"Calgary, Alberta",54.6
2005,2,"Calgary, Alberta",48.7
2005,2,"Edmonton, Alberta",62.6
2005,2,"Edmonton, Alberta",67.7
2005,2,"Edmonton, Alberta",52.8
2005,2,British Columbia,85.2
2005,2,British Columbia,85.5
2005,2,British Columbia,86.3
2005,2,"Vancouver, British Columbia",83.1
2005,2,"Vancouver, British Columbia",81.8
2005,2,"Vancouver, British Columbia",88
2005,2,"Victoria, British Columbia",106.2
2005,2,"Victoria, British Columbia",131
2005,2,"Victoria, British Columbia",76.3
2005,3,Canada,70.6
2005,3,Canada,69.6
2005,3,Canada,73.5
2005,3,Atlantic Region,72.7
2005,3,Atlantic Region,74.6
2005,3,Atlantic Region,66.8
2005,3,Newfoundland and Labrador,60
2005,3,Newfoundland and Labrador,62.1
2005,3,Newfoundland and Labrador,55.4
2005,3,"St. John's, Newfoundland and Labrador",60
2005,3,"St. John's, Newfoundland and Labrador",62.1
2005,3,"St. John's, Newfoundland and Labrador",55.4
2005,3,Prince Edward Island,92.7
2005,3,Prince Edward Island,95.4
2005,3,Prince Edward Island,81.5
2005,3,"Charlottetown, Prince Edward Island",92.7
2005,3,"Charlottetown, Prince Edward Island",95.4
2005,3,"Charlottetown, Prince Edward Island",81.5
2005,3,Nova Scotia,73.6
2005,3,Nova Scotia,73.2
2005,3,Nova Scotia,74.6
2005,3,"Halifax, Nova Scotia",73.6
2005,3,"Halifax, Nova Scotia",73.2
2005,3,"Halifax, Nova Scotia",74.6
2005,3,New Brunswick,86.8
2005,3,New Brunswick,88
2005,3,New Brunswick,83.4
2005,3,"Saint John, Fredericton, and Moncton, New Brunswick",86.8
2005,3,"Saint John, Fredericton, and Moncton, New Brunswick",88
2005,3,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
2005,3,Quebec,76.2
2005,3,Quebec,78.9
2005,3,Quebec,70
2005,3,"Québec, Quebec",73.5
2005,3,"Québec, Quebec",83.2
2005,3,"Québec, Quebec",54.4
2005,3,"Montréal, Quebec",76.7
2005,3,"Montréal, Quebec",78
2005,3,"Montréal, Quebec",74.2
2005,3,Ontario,70.5
2005,3,Ontario,65.2
2005,3,Ontario,83.1
2005,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",82
2005,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.2
2005,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",89.1
2005,3,"Toronto, Ontario",66.6
2005,3,"Toronto, Ontario",59.5
2005,3,"Toronto, Ontario",81.6
2005,3,"Hamilton, Ontario",74.6
2005,3,"Hamilton, Ontario",70.2
2005,3,"Hamilton, Ontario",83.8
2005,3,"St. Catharines-Niagara, Ontario",74.9
2005,3,"St. Catharines-Niagara, Ontario",73
2005,3,"St. Catharines-Niagara, Ontario",79.2
2005,3,"Kitchener-Cambridge-Waterloo, Ontario",78.3
2005,3,"Kitchener-Cambridge-Waterloo, Ontario",74.5
2005,3,"Kitchener-Cambridge-Waterloo, Ontario",90.5
2005,3,"London, Ontario",75.3
2005,3,"London, Ontario",70.9
2005,3,"London, Ontario",95.7
2005,3,"Windsor, Ontario",95.9
2005,3,"Windsor, Ontario",97
2005,3,"Windsor, Ontario",93.3
2005,3,"Greater Sudbury, Ontario",84.8
2005,3,"Greater Sudbury, Ontario",84.8
2005,3,"Greater Sudbury, Ontario",84.7
2005,3,Prairie Region,56.4
2005,3,Prairie Region,59.8
2005,3,Prairie Region,50.2
2005,3,Manitoba,55.4
2005,3,Manitoba,61.6
2005,3,Manitoba,40.7
2005,3,"Winnipeg, Manitoba",55.4
2005,3,"Winnipeg, Manitoba",61.6
2005,3,"Winnipeg, Manitoba",40.7
2005,3,Saskatchewan,51.3
2005,3,Saskatchewan,53.5
2005,3,Saskatchewan,45.4
2005,3,"Regina, Saskatchewan",47.5
2005,3,"Regina, Saskatchewan",49.3
2005,3,"Regina, Saskatchewan",42.8
2005,3,"Saskatoon, Saskatchewan",55
2005,3,"Saskatoon, Saskatchewan",57.8
2005,3,"Saskatoon, Saskatchewan",47.4
2005,3,Alberta,57.1
2005,3,Alberta,60.4
2005,3,Alberta,51.4
2005,3,"Calgary, Alberta",52.4
2005,3,"Calgary, Alberta",54.9
2005,3,"Calgary, Alberta",48.7
2005,3,"Edmonton, Alberta",62.8
2005,3,"Edmonton, Alberta",68.1
2005,3,"Edmonton, Alberta",52.8
2005,3,British Columbia,85.3
2005,3,British Columbia,85.6
2005,3,British Columbia,86.4
2005,3,"Vancouver, British Columbia",83.1
2005,3,"Vancouver, British Columbia",81.8
2005,3,"Vancouver, British Columbia",88.2
2005,3,"Victoria, British Columbia",106.9
2005,3,"Victoria, British Columbia",132.1
2005,3,"Victoria, British Columbia",76.2
2005,4,Canada,71
2005,4,Canada,69.9
2005,4,Canada,73.8
2005,4,Atlantic Region,72.8
2005,4,Atlantic Region,74.6
2005,4,Atlantic Region,66.8
2005,4,Newfoundland and Labrador,59.9
2005,4,Newfoundland and Labrador,62
2005,4,Newfoundland and Labrador,55.4
2005,4,"St. John's, Newfoundland and Labrador",59.9
2005,4,"St. John's, Newfoundland and Labrador",62
2005,4,"St. John's, Newfoundland and Labrador",55.4
2005,4,Prince Edward Island,93.2
2005,4,Prince Edward Island,95.9
2005,4,Prince Edward Island,81.5
2005,4,"Charlottetown, Prince Edward Island",93.2
2005,4,"Charlottetown, Prince Edward Island",95.9
2005,4,"Charlottetown, Prince Edward Island",81.5
2005,4,Nova Scotia,73.6
2005,4,Nova Scotia,73.2
2005,4,Nova Scotia,74.6
2005,4,"Halifax, Nova Scotia",73.6
2005,4,"Halifax, Nova Scotia",73.2
2005,4,"Halifax, Nova Scotia",74.6
2005,4,New Brunswick,86.8
2005,4,New Brunswick,88
2005,4,New Brunswick,83.4
2005,4,"Saint John, Fredericton, and Moncton, New Brunswick",86.8
2005,4,"Saint John, Fredericton, and Moncton, New Brunswick",88
2005,4,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
2005,4,Quebec,76.4
2005,4,Quebec,79.1
2005,4,Quebec,70
2005,4,"Québec, Quebec",73.9
2005,4,"Québec, Quebec",83.7
2005,4,"Québec, Quebec",54.4
2005,4,"Montréal, Quebec",76.9
2005,4,"Montréal, Quebec",78.2
2005,4,"Montréal, Quebec",74.2
2005,4,Ontario,70.8
2005,4,Ontario,65.6
2005,4,Ontario,83.3
2005,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",82
2005,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.1
2005,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",89.1
2005,4,"Toronto, Ontario",66.9
2005,4,"Toronto, Ontario",60
2005,4,"Toronto, Ontario",81.6
2005,4,"Hamilton, Ontario",75.2
2005,4,"Hamilton, Ontario",71
2005,4,"Hamilton, Ontario",83.8
2005,4,"St. Catharines-Niagara, Ontario",75.1
2005,4,"St. Catharines-Niagara, Ontario",71.3
2005,4,"St. Catharines-Niagara, Ontario",84.8
2005,4,"Kitchener-Cambridge-Waterloo, Ontario",78.3
2005,4,"Kitchener-Cambridge-Waterloo, Ontario",74.4
2005,4,"Kitchener-Cambridge-Waterloo, Ontario",90.6
2005,4,"London, Ontario",76.4
2005,4,"London, Ontario",72.3
2005,4,"London, Ontario",95.7
2005,4,"Windsor, Ontario",95.9
2005,4,"Windsor, Ontario",97
2005,4,"Windsor, Ontario",93.3
2005,4,"Greater Sudbury, Ontario",84.7
2005,4,"Greater Sudbury, Ontario",84.7
2005,4,"Greater Sudbury, Ontario",84.7
2005,4,Prairie Region,56.7
2005,4,Prairie Region,60.1
2005,4,Prairie Region,50.4
2005,4,Manitoba,55.4
2005,4,Manitoba,61.6
2005,4,Manitoba,40.7
2005,4,"Winnipeg, Manitoba",55.4
2005,4,"Winnipeg, Manitoba",61.6
2005,4,"Winnipeg, Manitoba",40.7
2005,4,Saskatchewan,51.3
2005,4,Saskatchewan,53.5
2005,4,Saskatchewan,45.6
2005,4,"Regina, Saskatchewan",47.6
2005,4,"Regina, Saskatchewan",49.3
2005,4,"Regina, Saskatchewan",43.2
2005,4,"Saskatoon, Saskatchewan",55
2005,4,"Saskatoon, Saskatchewan",57.8
2005,4,"Saskatoon, Saskatchewan",47.4
2005,4,Alberta,57.4
2005,4,Alberta,60.7
2005,4,Alberta,51.7
2005,4,"Calgary, Alberta",52.8
2005,4,"Calgary, Alberta",55.2
2005,4,"Calgary, Alberta",49.1
2005,4,"Edmonton, Alberta",62.9
2005,4,"Edmonton, Alberta",68.2
2005,4,"Edmonton, Alberta",52.8
2005,4,British Columbia,86.4
2005,4,British Columbia,85.9
2005,4,British Columbia,88.8
2005,4,"Vancouver, British Columbia",84.4
2005,4,"Vancouver, British Columbia",82.2
2005,4,"Vancouver, British Columbia",91
2005,4,"Victoria, British Columbia",106.8
2005,4,"Victoria, British Columbia",132
2005,4,"Victoria, British Columbia",76
2005,5,Canada,71.3
2005,5,Canada,70.3
2005,5,Canada,74.2
2005,5,Atlantic Region,73
2005,5,Atlantic Region,74.8
2005,5,Atlantic Region,66.9
2005,5,Newfoundland and Labrador,60.7
2005,5,Newfoundland and Labrador,63
2005,5,Newfoundland and Labrador,55.5
2005,5,"St. John's, Newfoundland and Labrador",60.7
2005,5,"St. John's, Newfoundland and Labrador",63
2005,5,"St. John's, Newfoundland and Labrador",55.5
2005,5,Prince Edward Island,94
2005,5,Prince Edward Island,96.6
2005,5,Prince Edward Island,82.9
2005,5,"Charlottetown, Prince Edward Island",94
2005,5,"Charlottetown, Prince Edward Island",96.6
2005,5,"Charlottetown, Prince Edward Island",82.9
2005,5,Nova Scotia,73.6
2005,5,Nova Scotia,73.2
2005,5,Nova Scotia,74.6
2005,5,"Halifax, Nova Scotia",73.6
2005,5,"Halifax, Nova Scotia",73.2
2005,5,"Halifax, Nova Scotia",74.6
2005,5,New Brunswick,86.5
2005,5,New Brunswick,87.6
2005,5,New Brunswick,83.4
2005,5,"Saint John, Fredericton, and Moncton, New Brunswick",86.5
2005,5,"Saint John, Fredericton, and Moncton, New Brunswick",87.6
2005,5,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
2005,5,Quebec,76.5
2005,5,Quebec,79.2
2005,5,Quebec,70.2
2005,5,"Québec, Quebec",74.2
2005,5,"Québec, Quebec",84
2005,5,"Québec, Quebec",54.9
2005,5,"Montréal, Quebec",76.9
2005,5,"Montréal, Quebec",78.2
2005,5,"Montréal, Quebec",74.4
2005,5,Ontario,71.2
2005,5,Ontario,66
2005,5,Ontario,83.3
2005,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",82.4
2005,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.5
2005,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",89.1
2005,5,"Toronto, Ontario",67.2
2005,5,"Toronto, Ontario",60.3
2005,5,"Toronto, Ontario",81.6
2005,5,"Hamilton, Ontario",75.9
2005,5,"Hamilton, Ontario",71.9
2005,5,"Hamilton, Ontario",83.8
2005,5,"St. Catharines-Niagara, Ontario",75.7
2005,5,"St. Catharines-Niagara, Ontario",71.7
2005,5,"St. Catharines-Niagara, Ontario",86.4
2005,5,"Kitchener-Cambridge-Waterloo, Ontario",78.7
2005,5,"Kitchener-Cambridge-Waterloo, Ontario",75
2005,5,"Kitchener-Cambridge-Waterloo, Ontario",90.6
2005,5,"London, Ontario",77.2
2005,5,"London, Ontario",73.2
2005,5,"London, Ontario",95.7
2005,5,"Windsor, Ontario",96.5
2005,5,"Windsor, Ontario",97.8
2005,5,"Windsor, Ontario",93.3
2005,5,"Greater Sudbury, Ontario",85.8
2005,5,"Greater Sudbury, Ontario",85.4
2005,5,"Greater Sudbury, Ontario",87.3
2005,5,Prairie Region,56.9
2005,5,Prairie Region,60.3
2005,5,Prairie Region,50.6
2005,5,Manitoba,55.5
2005,5,Manitoba,61.7
2005,5,Manitoba,40.7
2005,5,"Winnipeg, Manitoba",55.5
2005,5,"Winnipeg, Manitoba",61.7
2005,5,"Winnipeg, Manitoba",40.7
2005,5,Saskatchewan,51.6
2005,5,Saskatchewan,53.8
2005,5,Saskatchewan,45.9
2005,5,"Regina, Saskatchewan",48.2
2005,5,"Regina, Saskatchewan",49.9
2005,5,"Regina, Saskatchewan",43.8
2005,5,"Saskatoon, Saskatchewan",55
2005,5,"Saskatoon, Saskatchewan",57.9
2005,5,"Saskatoon, Saskatchewan",47.4
2005,5,Alberta,57.7
2005,5,Alberta,61
2005,5,Alberta,51.9
2005,5,"Calgary, Alberta",53.1
2005,5,"Calgary, Alberta",55.5
2005,5,"Calgary, Alberta",49.3
2005,5,"Edmonton, Alberta",63
2005,5,"Edmonton, Alberta",68.4
2005,5,"Edmonton, Alberta",52.8
2005,5,British Columbia,87.6
2005,5,British Columbia,86.5
2005,5,British Columbia,91.2
2005,5,"Vancouver, British Columbia",85.6
2005,5,"Vancouver, British Columbia",82.9
2005,5,"Vancouver, British Columbia",93.1
2005,5,"Victoria, British Columbia",108
2005,5,"Victoria, British Columbia",131.5
2005,5,"Victoria, British Columbia",79.5
2005,6,Canada,71.9
2005,6,Canada,70.4
2005,6,Canada,75.5
2005,6,Atlantic Region,73.1
2005,6,Atlantic Region,75
2005,6,Atlantic Region,66.9
2005,6,Newfoundland and Labrador,60.7
2005,6,Newfoundland and Labrador,63
2005,6,Newfoundland and Labrador,55.5
2005,6,"St. John's, Newfoundland and Labrador",60.7
2005,6,"St. John's, Newfoundland and Labrador",63
2005,6,"St. John's, Newfoundland and Labrador",55.5
2005,6,Prince Edward Island,94.4
2005,6,Prince Edward Island,97.1
2005,6,Prince Edward Island,82.9
2005,6,"Charlottetown, Prince Edward Island",94.4
2005,6,"Charlottetown, Prince Edward Island",97.1
2005,6,"Charlottetown, Prince Edward Island",82.9
2005,6,Nova Scotia,73.6
2005,6,Nova Scotia,73.2
2005,6,Nova Scotia,74.6
2005,6,"Halifax, Nova Scotia",73.6
2005,6,"Halifax, Nova Scotia",73.2
2005,6,"Halifax, Nova Scotia",74.6
2005,6,New Brunswick,86.9
2005,6,New Brunswick,88
2005,6,New Brunswick,83.4
2005,6,"Saint John, Fredericton, and Moncton, New Brunswick",86.9
2005,6,"Saint John, Fredericton, and Moncton, New Brunswick",88
2005,6,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
2005,6,Quebec,76.7
2005,6,Quebec,79.3
2005,6,Quebec,70.5
2005,6,"Québec, Quebec",74.2
2005,6,"Québec, Quebec",84
2005,6,"Québec, Quebec",54.9
2005,6,"Montréal, Quebec",77.1
2005,6,"Montréal, Quebec",78.4
2005,6,"Montréal, Quebec",74.8
2005,6,Ontario,71.8
2005,6,Ontario,66
2005,6,Ontario,85.4
2005,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",82.6
2005,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.8
2005,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",89.1
2005,6,"Toronto, Ontario",68
2005,6,"Toronto, Ontario",60.2
2005,6,"Toronto, Ontario",84.4
2005,6,"Hamilton, Ontario",75.7
2005,6,"Hamilton, Ontario",71.8
2005,6,"Hamilton, Ontario",83.8
2005,6,"St. Catharines-Niagara, Ontario",75.9
2005,6,"St. Catharines-Niagara, Ontario",72
2005,6,"St. Catharines-Niagara, Ontario",86.4
2005,6,"Kitchener-Cambridge-Waterloo, Ontario",79.3
2005,6,"Kitchener-Cambridge-Waterloo, Ontario",75.1
2005,6,"Kitchener-Cambridge-Waterloo, Ontario",92.9
2005,6,"London, Ontario",77.2
2005,6,"London, Ontario",73.2
2005,6,"London, Ontario",95.7
2005,6,"Windsor, Ontario",96.6
2005,6,"Windsor, Ontario",98
2005,6,"Windsor, Ontario",93.3
2005,6,"Greater Sudbury, Ontario",85.7
2005,6,"Greater Sudbury, Ontario",85.2
2005,6,"Greater Sudbury, Ontario",87.3
2005,6,Prairie Region,57.7
2005,6,Prairie Region,61.1
2005,6,Prairie Region,51.5
2005,6,Manitoba,57.1
2005,6,Manitoba,63.2
2005,6,Manitoba,42.6
2005,6,"Winnipeg, Manitoba",57.1
2005,6,"Winnipeg, Manitoba",63.2
2005,6,"Winnipeg, Manitoba",42.6
2005,6,Saskatchewan,51.5
2005,6,Saskatchewan,53.7
2005,6,Saskatchewan,46
2005,6,"Regina, Saskatchewan",48.2
2005,6,"Regina, Saskatchewan",49.9
2005,6,"Regina, Saskatchewan",43.8
2005,6,"Saskatoon, Saskatchewan",54.9
2005,6,"Saskatoon, Saskatchewan",57.7
2005,6,"Saskatoon, Saskatchewan",47.6
2005,6,Alberta,58.5
2005,6,Alberta,61.7
2005,6,Alberta,52.8
